category_id,x,y,z
1,12.718653,-7.1392903,2.1577334
26,6.8798304,-8.718778,0.39507487
24,-13.721596,0.5890474,-7.104895
22,5.704051,2.3228974,0.3188987
24,-12.813136,-2.4763708,-5.6625614
10,9.567778,-4.9204893,3.1091335
22,-12.069819,4.758378,-5.119826
22,2.2547765,-10.686207,-7.381483
24,0.5070672,-4.471894,9.82101
24,7.005067,9.978659,7.7404175
22,-14.042901,9.902179,0.44748092
24,-6.1844296,-9.226796,-3.8602948
27,11.381378,5.298403,-8.398601
22,2.4492593,-1.7335929,-9.843168
26,3.6577208,9.143485,-12.079573
10,1.6502365,-5.957424,-11.913353
27,1.1720494,-4.2537313,4.608575
10,-7.8565598,-10.216117,-0.40461114
17,10.3250265,-4.545195,-10.769297
10,-12.30495,-7.928641,-3.1085565
26,1.9967074,7.877742,-2.154191
10,1.4181489,1.6136571,5.2232356
24,4.733755,-1.902294,10.69882
24,1.2669927,-13.871823,3.375153
22,-0.265421,-7.6529036,-10.08195
27,10.33564,-0.30410942,-10.216659
10,-10.656138,-6.3383427,-4.1889157
28,3.9878895,-1.0688404,11.429223
22,-4.0292935,-0.46028665,-14.802576
27,-13.088303,5.994633,-2.8312025
26,-9.11601,12.401663,1.9612803
24,-7.4673886,13.129201,3.0836377
22,12.064699,4.233571,4.484513
27,15.317088,2.1789489,-2.1722116
24,8.428643,3.7299044,11.111477
24,16.265316,-3.7252414,-6.05692
24,8.079354,10.106263,5.218006
24,6.6102147,13.10597,1.629524
22,9.978864,-4.8990364,-8.857691
24,9.589343,-8.209588,2.704001
24,10.63935,-5.4767785,5.1914577
24,8.87741,11.402521,-4.3636036
10,4.7961845,2.3043883,-0.3291641
26,11.112008,-4.5352545,-8.181259
24,5.798634,3.6867871,11.490549
24,3.3522408,-13.55049,-1.141533
24,3.0113153,4.7833123,-3.1275082
26,9.837587,10.28928,-4.840869
24,-0.19560242,-11.246586,-5.1473
1,7.350574,11.41367,-6.4533324
24,-13.482506,0.68392104,-7.606263
22,8.5630455,1.1379268,5.19281
10,11.550128,9.480572,-7.720261
26,7.8999367,-8.936071,-0.9949023
22,7.648537,12.872759,-3.0064666
26,3.0037975,-12.75978,-0.6786845
22,-1.5938451,0.14375688,-16.02331
25,15.4559965,-5.4310355,-4.156003
24,-7.9147377,4.839721,8.849195
10,8.782187,0.3141817,4.7265773
22,-13.634714,2.3855407,0.6179461
10,-12.860089,5.4933677,3.5263817
24,0.40753505,11.15453,-12.039346
10,-1.573777,-2.1960897,-15.095697
22,-11.315871,1.7492313,-8.547076
24,0.49787888,10.715188,-2.987878
25,7.083861,7.6332207,-10.90163
10,-12.213431,6.732087,-0.4947731
28,7.40587,2.7516656,8.0446005
27,9.626755,0.27434233,-4.2370057
1,14.379728,-2.3720844,1.9203278
10,-4.7503448,-0.69403344,-5.295905
10,-12.670677,-2.8547735,-5.3974586
10,-12.902786,-0.42295653,-1.1081076
24,16.630283,-8.008262,-0.71089566
10,-6.336541,-5.374306,-9.040387
22,2.318108,-7.613428,2.9319332
26,-13.644324,-0.62231773,8.958686
26,-8.874288,13.173838,0.42609504
26,3.2218022,16.450462,-11.701278
26,9.579,-6.1780243,1.8430376
25,-0.01930679,3.2034497,12.2716875
24,-6.6290674,-8.999058,4.256467
10,-1.5933911,0.30147925,-16.085707
1,0.84309334,-10.005482,7.071455
10,9.5376425,7.347853,6.4198966
28,6.3945045,-0.4071414,-9.249212
17,-0.7629123,3.013136,0.70164514
22,5.391947,2.3614607,0.14447398
24,-13.910578,-1.750757,-2.38839
1,12.7971325,-7.0922384,2.0991929
24,-13.75642,0.6061053,-7.040804
26,6.8397408,-8.745426,0.46533638
22,-12.230356,4.8121896,-4.870806
10,9.503837,-4.841168,3.5742567
24,0.31410608,-4.359545,9.636902
22,2.2927916,-10.718877,-7.3687778
24,6.9763618,9.982984,7.7386727
22,-13.97528,9.866143,0.50852096
24,-6.2452374,-9.074618,-3.6583996
27,11.388717,5.4057536,-8.425058
22,2.528339,-1.6645331,-9.750501
26,3.6807213,9.1516,-12.062949
27,1.2114526,-4.246104,4.647289
17,10.349263,-4.580068,-10.796163
10,-8.338638,-10.410336,-0.27750632
10,1.6554365,-6.0405746,-11.929947
10,-12.593077,-8.073452,-2.9925444
26,1.9174507,7.843629,-2.3026788
10,1.4245279,1.7166029,5.2461534
24,4.6383867,-1.6738713,10.8726
24,1.3532194,-13.925617,3.4799647
22,-0.13206132,-7.703747,-10.008741
27,10.336356,-0.33207962,-10.223484
10,-11.065342,-6.613069,-3.9093626
28,3.8827987,-1.0074787,11.4882345
24,13.292768,1.0857391,2.3532891
1,-1.5935336,-2.7759326,0.2850511
24,5.777083,7.5747185,-0.07265177
24,14.9215,-5.309923,-5.982319
22,0.3912292,11.083693,-12.091736
24,17.15771,0.67784387,-5.6995296
24,6.1372066,13.381801,1.2058827
24,7.404621,10.829188,5.274654
28,-6.3391223,-8.76464,-3.5918932
27,11.98406,-3.94619,-7.7349043
27,-14.865052,-2.0644126,1.0122218
10,3.1337411,8.605131,12.908643
24,10.332672,5.484435,-1.610798
22,10.420746,-4.949721,-8.991456
24,10.7764635,-5.034252,5.60202
26,4.937808,-2.0714724,9.987528
26,-7.6705923,-9.617286,-0.47064638
24,-5.9135275,7.7507377,8.496146
24,6.5447803,10.962247,5.4388685
10,4.3338165,2.582053,-0.8218681
26,11.152876,-4.532412,-8.181916
24,5.8807,3.772069,11.488173
24,3.2014596,-13.615892,-0.8847474
26,11.91424,8.820133,-1.6997354
24,2.7474034,5.077399,-3.408563
24,-9.142937,-11.072721,-1.6529903
1,10.315027,10.763243,-1.8657359
22,-5.6959357,-0.91594124,-15.826191
24,-13.743829,0.71033233,-7.12645
22,8.644485,1.3349376,5.1138296
24,-10.077846,9.491317,9.931925
10,11.615151,9.571999,-7.609079
26,-5.3422713,-9.236836,5.218794
22,6.5822105,13.277545,1.083813
22,-0.35202277,-12.071543,0.37327227
26,2.9613972,-12.753749,-0.616156
25,10.976811,-5.506995,4.7315955
24,-7.8822784,4.8385034,8.838444
10,-9.723871,5.1798587,4.884051
10,8.722084,0.51284176,4.826149
22,-9.051967,13.380406,1.1592664
24,6.157714,1.958779,-10.666065
10,-2.7932744,-2.9091103,-13.968403
22,-12.960219,2.7948656,-8.812499
10,-11.871561,7.0006084,0.1344355
25,7.065575,7.6550884,-10.901967
26,2.145539,8.785029,-12.851183
24,0.47938257,10.650932,-3.0328102
28,7.3837247,2.7135372,8.093717
27,9.637147,0.2700827,-4.231125
1,14.7211485,-1.8639523,1.2774172
10,-13.860329,-1.3268938,-3.9189565
10,-10.900928,0.07543332,0.9024708
10,-4.5944324,-0.40078375,-5.103804
10,7.7007656,6.8265624,8.241856
10,-6.7906976,-5.349264,-8.634857
24,16.658161,-8.021079,-0.6633724
26,-13.541824,-0.8249416,8.874655
26,-8.872604,13.186424,0.47708616
22,2.3228602,-7.630814,2.9599547
26,3.2210708,16.450483,-11.701003
10,-2.7157445,0.17280291,-15.605387
25,-0.09618421,3.2200143,12.241087
26,9.554415,-6.139335,1.9935619
1,0.7803302,-9.946932,7.1943746
24,-6.6595826,-8.966327,4.2931957
28,6.39751,-0.40935767,-9.248
17,-0.68109614,3.1209106,0.5707695
24,1.64492,-4.935603,-10.727107
22,5.220356,2.3933032,0.0045207106
24,-13.8997135,-1.3940412,-1.6682305
1,12.865359,-7.0576196,2.053429
24,-13.772591,0.59802425,-6.9870825
26,6.8297014,-8.754911,0.5166631
10,9.37624,-4.557031,4.230478
22,-12.446197,4.870223,-4.50558
24,0.28341752,-4.337778,9.580632
22,-13.920092,9.8405695,0.57772857
24,6.9682555,9.989645,7.732925
24,-6.3497424,-8.8756485,-3.4666789
27,11.399373,5.5185723,-8.429596
22,2.519362,-1.7072787,-9.76629
24,-1.8010341,-2.6244092,2.7015393
24,5.6523275,-1.5500127,8.169373
1,14.142702,1.1415731,-0.8463559
1,2.5406463,7.625106,13.922441
22,-7.1311736,-1.5850546,-2.009803
1,9.778104,-5.509661,3.2228436
24,-10.536032,6.8396153,7.432828
24,15.48006,-6.349073,-3.3866403
24,11.184264,5.7640076,3.468155
24,11.892861,-1.2885854,-6.486523
17,1.92973,12.985558,-9.788403
28,3.3575168,9.0949135,-12.242104
28,0.23434398,-9.557639,3.226336
28,-3.855327,-6.456889,-10.22626
22,0.53578365,10.770105,-12.240527
24,5.7322197,7.406185,-0.23595855
25,10.313495,-0.9592788,-1.6178813
24,-13.025105,6.602585,-1.9222853
24,17.164442,0.6839473,-5.7053695
10,5.1207094,5.1221776,-1.9831501
26,2.5484324,-10.344286,-7.6440125
24,1.963004,15.709139,-8.978813
27,13.643978,-4.5393524,-6.6823726
27,-14.649875,-0.901425,2.5291376
24,6.1779613,13.388864,1.0935626
28,-8.398314,-8.417246,-0.6654687
24,7.2111435,10.98902,5.357912
10,3.5498674,8.57431,12.717985
24,9.435315,5.259311,-0.7123526
22,10.479885,-4.9787917,-9.024758
24,8.129351,-6.68843,8.4396
26,-8.007471,-9.296805,-0.38085848
26,5.197841,-2.0326858,9.883674
24,-5.8690014,7.871861,8.552166
24,5.9728856,11.474023,5.7452455
10,3.8653927,3.0666356,-1.337414
24,3.536509,-13.486466,-1.40081
26,11.533789,9.100884,-2.7342906
24,-9.142076,-11.078074,-1.650854
1,10.326976,10.7528,-1.8715369
22,-5.711005,-0.91749424,-15.818556
24,2.710147,5.25567,-3.5434458
24,-12.120638,-0.83334404,-6.3473454
22,7.139218,1.4208293,7.121306
24,-10.088836,9.514992,9.992129
26,-5.44067,-9.037746,5.389539
10,11.685954,9.609367,-7.576153
22,6.649603,13.161674,1.462456
10,-9.336253,5.864642,5.0484867
22,-13.02316,2.875796,-8.814013
24,6.162617,1.9101491,-10.571709
22,-9.050236,13.363229,1.1891036
10,-3.7409148,-3.2297568,-12.951916
10,-11.344746,7.3622766,0.890575
26,2.1911602,8.747651,-12.860971
24,0.4656587,10.60306,-3.0672681
25,7.057944,7.6598554,-10.899041
28,7.3824673,2.7124853,8.102416
27,9.647129,0.2749027,-4.23644
10,-9.861825,0.8167579,1.7160145
10,-13.614032,-1.9892932,-0.6468593
10,7.6731915,6.8780384,8.250129
10,-4.062397,0.40040693,-4.3972793
24,16.71511,-8.019885,-0.61745214
10,-7.195614,-5.4943843,-8.093319
26,-13.6040535,-0.61631495,8.9914
26,-8.868458,13.171257,0.47995177
22,2.2945552,-7.6380005,2.9720256
26,3.219931,16.450518,-11.700587
10,-3.2490742,0.09696644,-15.370147
25,-0.22880714,3.2833667,12.153512
26,9.51605,-6.129485,2.1115112
1,0.7744872,-9.9354105,7.216617
24,-6.626575,-8.97841,4.3143244
1,8.255518,4.329924,3.1436067
24,5.3038936,11.812516,-7.7906322
28,2.7265487,-6.4449253,-0.03771609
24,-7.5307403,8.639531,9.590715
24,0.7460301,-2.6054492,4.6494193
24,-9.946309,-10.172755,2.3301113
10,-7.95676,-1.1016586,-10.339424
24,7.5077286,1.5324816,9.487258
24,9.14005,-0.1154171,-3.7118094
24,-11.7685995,7.356391,-0.17409891
24,-9.478208,-4.7947297,10.808287
26,5.2820044,-7.579971,-2.3118358
10,5.5076404,-9.238124,-2.9543886
10,-3.0844088,-2.0951023,-14.715769
1,14.422645,2.2684453,-1.1787086
1,10.520641,-4.7950635,5.138324
10,-6.7608943,0.7052063,-13.130374
1,2.6707845,7.691079,13.711465
22,-6.2721252,-8.381122,-0.010486053
24,11.188207,4.829967,-7.791054
22,-6.8553042,-1.4189632,-1.3533667
28,-4.7890286,-9.179208,-7.0672317
24,15.507261,-6.45331,-3.1999636
27,-11.135131,-7.4815345,3.519562
24,10.939237,5.58742,3.583776
24,-9.744858,-0.205024,8.821059
28,0.5728343,-9.684197,4.0721407
17,2.0057476,12.945019,-9.699352
22,0.6119657,9.103731,-13.502545
28,3.6225896,8.872069,-12.26556
25,10.362555,-1.0291158,-1.4213314
24,13.614816,5.171921,-5.265302
26,4.3501577,-12.19968,-4.0210657
24,5.699923,7.276374,-0.3576617
28,2.369357,-1.3648664,6.9373465
10,4.737986,5.3278337,-2.3404777
27,13.720376,-4.4373097,-6.7262044
25,1.9248847,15.822487,-9.025513
27,-14.765456,0.7404235,3.0491657
10,3.5572052,8.429102,12.737796
28,-8.309165,-8.627905,-0.43426034
24,7.0122466,11.045667,5.649851
24,9.174889,5.208158,-0.53967226
10,-5.6300483,-10.633015,-1.0654246
22,10.504548,-4.9792423,-9.05493
24,8.12925,-6.6673965,8.458633
26,4.8792043,-2.0713332,10.131024
26,-7.6628065,-9.911154,-0.3198318
10,3.432712,3.5218377,-1.7505549
24,3.4587698,-13.51565,-1.2722076
26,11.69804,8.966024,-2.4094777
1,10.328917,10.752584,-1.8932352
24,2.8808277,5.424011,-3.6315315
24,-9.134232,-11.083822,-1.6444281
22,-5.7558146,-0.91572964,-15.812982
24,-12.170466,-0.8193961,-6.3347435
22,7.1461973,1.3653435,7.070709
24,-10.078055,9.69819,9.812335
10,11.782171,9.646662,-7.5565767
22,6.7596216,13.043097,1.700786
26,-5.573278,-8.581339,5.7538295
10,-10.774844,7.802644,1.6395601
10,-9.09146,6.2300944,5.068792
24,6.156395,1.8353696,-10.47738
10,-3.951816,-3.4069226,-12.6095705
22,-9.039571,13.380787,1.2242656
22,-13.072619,2.9277318,-8.815422
10,7.6562767,6.9628906,8.22822
26,2.2158687,8.734987,-12.861137
24,0.4556816,10.567376,-3.0930436
25,7.3271484,7.45805,-10.80677
10,-9.663636,1.1240842,1.9155823
28,7.3595243,2.7386553,8.16483
10,-13.6746645,-1.6090279,0.6660161
27,9.6405115,0.22859852,-4.1764584
24,-7.5960274,-7.251431,13.253318
10,-3.9472883,0.5100168,-4.240583
24,6.6648703,-7.6839156,6.4506817
24,2.5184195,13.665852,-8.780876
26,2.0587087,-7.5833435,2.9536319
10,-6.9434495,-1.9622715,-10.746128
26,-6.4610267,-8.91494,-4.674591
24,-8.16874,7.271282,9.422971
1,8.356847,4.7132344,2.756677
10,-5.904424,-0.88692784,-15.7905445
28,5.7109647,7.922669,-11.747821
28,6.9638147,0.5122572,6.6324644
24,-9.258781,-5.7361417,9.121899
10,10.95056,8.23657,5.2251897
10,-12.79175,-2.6030097,-5.463157
24,12.499532,3.4719005,5.0569887
24,-4.344816,-9.367039,-6.8480563
24,5.555295,2.0512183,10.730444
24,6.606123,2.088174,-12.028696
24,-10.89658,7.700928,0.61173326
24,0.6679892,-2.409719,4.7775826
10,-5.419915,-3.3079188,-10.854945
10,7.5490327,-8.087233,-2.1122174
24,-9.499763,-2.4806721,11.139656
10,-13.028073,3.1923969,-8.880357
24,-1.6969668,-5.2515745,-12.321319
26,5.2903075,-7.600663,-2.1305892
1,14.54144,2.028176,0.40862998
1,2.8565567,7.783299,13.304977
1,10.335491,-4.3617067,6.2044396
27,12.817355,7.5498376,-1.4313133
27,-11.18019,-7.4220524,3.601969
22,-6.6600375,-7.3017917,0.2444091
22,-6.772941,1.0009165,-0.6889972
10,-3.97818,-4.199538,6.843894
22,-10.096558,3.7386568,-9.695921
10,3.5017254,7.273826,12.835788
24,13.118506,-7.1727242,2.3609266
24,8.151333,3.3637264,3.767755
28,-4.6401157,-9.435448,-6.680428
24,9.875977,10.051342,-7.017231
28,0.828549,-9.557093,4.331447
22,0.66522646,9.065871,-13.565361
24,-9.710238,-0.16191776,8.957986
24,5.677645,7.177497,-0.45042273
25,10.358113,-1.0694518,-1.3062961
25,4.139413,13.980503,-5.5597944
26,-6.0297914,-10.401139,-0.022911983
26,4.1721087,-12.81862,-3.4002476
24,13.098886,6.8708863,-0.9687883
10,-4.1216207,-5.609346,-8.293072
10,4.1579876,5.5434732,-2.8561716
28,2.1120808,-1.2084036,7.038888
24,1.9095448,15.877927,-9.047427
27,13.9230585,-4.6156454,-6.5483584
10,3.4883788,8.230174,12.754252
27,-14.76853,0.73559976,3.1284537
24,6.938865,11.097634,5.6589775
28,-8.24804,-8.779796,-0.37122628
24,7.4370112,3.801316,1.0246876
10,-2.0106466,-11.683555,0.6679628
22,10.528652,-4.996536,-9.070761
26,4.89134,-2.0637074,10.150165
10,3.009834,3.799402,-1.9806772
24,3.4426754,-13.524801,-1.2411838
26,9.531998,5.952259,2.1248636
1,10.8115425,10.101481,-1.0677775
24,1.834272,5.445715,-3.588621
24,-9.145659,-11.084625,-1.651993
22,-5.803362,-0.9113952,-15.799952
24,-12.18391,-0.8187781,-6.3225026
22,7.1373057,1.3873926,7.0996385
24,-10.078238,9.7350855,9.796514
10,11.880673,9.662598,-7.5490437
22,6.822755,12.945311,1.9182801
26,-5.5970244,-8.436257,5.889372
10,-10.385993,7.90176,1.845979
10,-8.932795,6.42706,5.0024185
10,-6.363192,3.1890216,-5.257941
28,3.0002236,-9.190858,9.879129
24,-11.733964,8.359779,2.4405274
26,-6.6236157,-5.226273,-8.92663
24,7.921607,0.43586063,10.108149
24,-3.376839,-1.1543207,-15.236906
24,2.7485018,13.573945,-8.539734
24,-3.3080163,-3.5122643,8.184848
10,10.250078,-0.6624687,-10.407388
10,-12.679481,-2.9936337,-4.796023
26,1.8657404,-6.8370695,5.345991
24,-5.800363,9.096373,10.625504
24,14.60397,1.9372317,-2.6644862
26,-9.171878,-8.21357,-0.89308804
24,4.7978134,-2.0105262,9.095896
10,-12.759713,-0.4861924,-8.82819
10,1.1235282,-0.46092132,-16.040798
1,8.352507,4.7225595,2.7305214
26,-1.002259,0.21495344,-16.245577
28,6.358473,7.6990137,-11.479552
26,-1.9233426,-2.537416,2.6755562
28,6.8401575,0.4521889,6.7422523
10,-14.356434,1.3444259,-5.502459
24,-9.210383,-5.305548,9.502968
10,10.698823,8.091835,5.267917
26,-14.482281,-1.0127645,1.3245845
10,-13.398066,-2.398117,-3.5636013
24,12.429309,3.5806296,4.98773
24,7.1701922,2.0201747,-11.93881
24,-4.33632,-9.542892,-6.389622
24,2.3789098,1.5500802,10.4489565
24,-0.14368896,-1.0569519,7.0243244
10,-5.586155,-3.2514608,-10.491762
10,7.7140365,-8.855826,-0.36841783
10,-13.69736,7.973372,-2.5641763
24,-1.8115234,-5.551449,-12.04286
26,5.2339625,-7.651099,-1.9447287
25,2.4909725,8.20249,12.981365
1,14.544213,1.968297,0.5828764
1,3.0455372,7.733329,13.084859
1,10.204015,-4.231982,6.562264
27,12.819263,7.5594997,-1.5017045
10,-4.0725474,-4.209538,6.850734
27,-11.289734,-7.248413,3.627593
22,-6.6055236,1.1542087,-0.48567086
22,-6.8371716,-6.493599,0.5904069
24,8.112359,3.3697996,3.7380843
24,9.671358,10.321786,-6.6256003
28,-4.629558,-9.495725,-6.557112
28,0.76411945,-9.595622,4.5505214
24,-10.548521,6.2963142,7.6892214
10,-4.1196456,-5.688181,-2.755105
22,0.69998175,9.065234,-13.594095
25,4.158199,13.95726,-5.509973
24,10.65854,6.2622943,3.917532
26,8.096197,-9.127699,-4.259596
24,5.6558003,7.0867324,-0.53541404
10,3.7465372,5.859133,-3.2762146
28,2.0390577,-1.1407828,7.120192
26,1.4896985,-6.0126586,-10.284537
27,13.954805,-4.579915,-6.564127
24,1.9075581,15.888354,-9.050278
10,3.4685605,8.087294,12.749419
27,-14.7671995,0.8184707,3.124257
28,-8.261962,-8.814505,-0.3404588
24,6.880916,11.111721,5.7375383
24,8.815844,5.118974,-0.36709514
10,-1.8908865,-11.704259,0.79216486
22,10.555031,-5.024545,-9.082503
24,6.8857913,9.891378,7.820353
10,-4.5152483,3.6390295,-2.4747531
28,13.211868,-4.839181,3.64695
24,6.5576515,2.3937793,-11.185961
26,-8.204039,-7.161342,-5.0439816
24,-2.1528378,-4.0460963,-4.1687922
24,-9.184635,7.230382,4.505028
24,3.4057982,2.2141132,11.0252
24,2.8630633,13.437203,-8.476017
24,-2.7127974,-3.3220406,8.5738125
10,10.201515,-1.67852,-10.579715
24,4.708399,-5.7234597,-7.6934094
10,-13.834717,-1.2862941,-1.6874408
26,1.7141501,-6.619463,5.689331
24,-5.7451134,9.326708,10.818058
10,-0.66351736,-0.88662827,-15.744435
26,-9.802354,-8.023735,-0.705062
24,14.656995,2.1033497,-2.6903172
24,1.980653,-0.59676206,8.2480955
10,-8.185275,0.55206287,-3.0632677
26,-3.6298952,0.13395318,-15.143521
22,-10.262811,3.8333745,-9.674552
1,9.06076,5.4062605,1.5303918
10,-2.5231307,9.22682,5.808474
28,9.212134,5.5066776,-10.269464
26,-1.8791292,-2.505915,2.7569597
28,5.4311733,1.2604126,8.201541
24,-11.357283,-0.2569587,9.449403
10,-10.579004,-2.649123,-7.185285
26,-14.499881,-0.09790571,2.0167804
10,10.463675,7.9875317,5.3326974
10,-13.4830885,-0.8540804,-1.4462627
24,7.4123116,1.9962208,-11.926471
24,12.387099,3.6506085,4.936348
24,0.48834413,1.5531821,10.438087
24,-4.2900386,-9.6563635,-6.2164016
24,-0.08072719,-0.94981205,7.38257
24,-2.0177248,-6.0241866,-11.52483
10,8.7518015,-8.414594,2.5174463
10,-13.449987,7.945595,-1.9620701
10,-4.556964,-4.8236203,-10.339201
26,5.2016215,-7.6604805,-1.8374959
25,2.4793248,8.196516,12.952103
1,14.573814,2.03298,0.529609
1,10.249068,-4.207457,6.5317006
1,3.2927592,7.7116885,12.89765
27,12.791088,6.134772,1.0956166
10,-4.4898996,-4.151188,6.8490334
27,-11.383014,-7.0808697,3.6537127
22,-6.853964,-6.6311812,0.5808931
22,-6.416826,1.3225797,-0.29537624
24,9.012155,10.846551,-6.523635
28,-4.531637,-9.593344,-6.4556904
28,0.7604935,-9.587494,4.6665316
24,-10.4967165,6.3861065,7.7191477
10,-3.9993064,-5.550509,-2.056065
22,0.72612005,9.066642,-13.61526
25,4.1541824,13.961098,-5.510009
24,11.520493,6.9186916,2.1496341
26,8.107866,-9.211843,-4.1394396
24,5.631489,6.995362,-0.6194822
10,3.569577,5.9841094,-3.4295084
28,1.9818014,-1.0877799,7.197079
26,1.4777553,-6.0830393,-10.258047
27,14.04956,-4.596911,-6.517223
24,1.910512,15.890836,-9.044467
10,3.4636853,7.9963784,12.729843
27,-14.763879,0.94423926,3.1086438
28,-8.310926,-8.768336,-0.30595124
24,6.84026,11.126038,5.784085
24,6.8282566,12.466729,2.714498
24,4.762821,-1.048954,-8.416289
24,5.493604,-10.667592,-4.609813
26,5.3335233,8.246949,10.630067
24,11.881688,-7.395539,0.97454685
28,13.105213,3.8558903,1.2393962
24,-2.1362662,-3.7542777,-3.0433433
26,-0.05488797,8.800087,-13.257154
24,6.5331507,10.68515,7.1868367
24,-3.8349926,-12.6176195,-1.5917873
10,-3.669947,4.365485,-1.8661104
10,1.2259376,-1.354918,4.744963
24,7.2634983,3.1323318,-11.053768
24,-9.80003,-0.941505,1.3219243
28,15.273053,-3.0074353,1.8524427
24,-10.052905,9.785324,9.509564
26,-9.218816,-7.5013676,-3.3654904
24,-2.1824193,-4.065246,-3.753399
24,7.881231,12.061067,3.0282207
24,-8.942422,7.1646667,4.4569254
24,5.741807,-6.4310813,-5.489949
24,-12.996479,1.7476451,-8.585723
10,9.7043085,-4.3763804,-10.141137
24,5.7167845,11.871211,-7.3214345
24,-2.5732608,-3.277737,8.676601
10,-13.144701,1.7652001,0.312705
10,-1.6291567,-1.6998957,-15.181658
26,1.4624027,-6.374778,6.068603
24,-6.01817,9.452395,10.912152
26,-4.15152,0.17541105,-14.806908
26,-13.484777,-5.0211396,1.2204096
24,2.0106235,-0.55593884,8.357925
10,-7.850946,0.5391357,-2.418564
22,-11.434937,4.314936,-9.2847595
22,4.4477425,8.2010765,12.049585
24,-11.943346,9.511746,4.4906306
10,-13.900496,3.346608,-2.2259753
10,-2.6713436,9.327981,6.349536
1,9.056391,5.399565,1.4827036
28,9.347904,5.4159513,-10.195268
26,-1.8264639,-2.53033,2.7972593
28,5.4425826,1.5421717,8.541832
24,-11.531636,-0.19256482,9.508234
26,-14.481399,1.3725874,2.48093
10,10.379211,7.92237,5.3473387
10,-12.940325,-0.23115884,-0.16763832
24,7.760964,1.8657353,-11.846029
24,12.344773,3.711577,4.8905706
24,-4.355203,-9.673359,-6.0732107
24,-0.31404302,1.4801295,10.336904
24,-2.1847467,-6.3215823,-11.164708
10,-13.328271,8.541422,-0.49195865
10,8.993068,-9.858573,5.5911684
22,4.9342113,-0.99441785,-8.662673
10,-4.560996,-4.9000883,-10.2281685
24,-0.07323421,-0.95265067,7.4000936
25,2.4372652,8.197354,12.910747
1,14.598987,2.095158,0.44466028
1,10.391113,-4.206324,6.344249
26,5.1935244,-7.6415277,-1.7980915
1,3.4164102,7.7050633,12.815417
27,12.812367,6.1633286,1.0306252
10,-4.7612944,-4.0035853,6.8323736
27,-11.328385,-7.1773086,3.6943223
22,-6.860466,-6.594514,0.73453337
22,-6.272829,1.4273436,-0.18316618
10,-11.740996,-5.857678,-2.1578653
24,8.912461,10.920346,-6.4467883
28,-4.594886,-9.5832405,-6.38971
28,0.81151015,-9.576874,4.7194796
24,-10.461949,6.42085,7.7487006
10,-3.609788,-5.229771,-1.0434844
25,4.1488104,13.962393,-5.474964
24,5.609719,6.9279513,-0.6838171
26,8.191904,-9.116901,-4.093717
24,11.4527645,7.032677,2.1600165
10,3.509401,6.0442805,-3.4760318
28,1.9312664,-1.0517387,7.2390604
10,-6.28524,-0.35574657,10.665067
27,-0.47607052,0.5341873,-16.55728
24,16.47961,-0.9742426,0.77979255
17,1.6755146,16.603344,-9.500039
24,6.414727,13.112599,1.5013245
17,7.8220296,7.0416775,7.2144475
22,-11.258393,7.599073,0.0104201045
24,4.9457674,-1.0893642,-8.018581
22,3.5922136,-5.666663,-8.636338
27,-14.139625,2.385263,-0.32684657
22,11.687887,5.1690235,3.9063575
24,5.57078,-10.642926,-4.6299024
26,5.340124,8.255678,10.6070175
24,6.700012,-9.481542,6.600688
28,12.177998,6.207593,2.0992084
24,-1.998319,-3.300205,-2.0726118
26,0.10743737,8.843133,-13.300146
24,6.574705,10.691849,7.129142
10,-2.9495783,4.7097044,-1.9895045
24,-3.8248467,-12.879999,-1.1949198
24,0.8594193,-10.465785,-6.9897814
24,-10.07319,9.994459,9.326968
26,-8.142892,2.468637,9.5714655
24,10.196153,2.4050639,-8.332983
10,4.8340497,-0.9458867,6.942867
24,-9.544995,-1.0201781,1.4823849
28,13.718669,-4.647758,3.2833793
24,-2.1880496,-4.05915,-3.665084
26,-11.149828,-6.7004595,-2.9512987
24,-8.169564,7.3842506,4.0727816
24,7.5970917,12.228276,2.8587415
25,13.034791,-1.2800974,-7.0601225
24,-13.299298,2.036317,-8.516706
24,5.77757,-6.434613,-5.4565105
10,-6.231732,-10.396036,-3.7237654
10,9.970329,-4.737823,-10.270458
24,-2.3350935,-3.281735,8.886128
10,-11.539159,3.7910817,1.707203
24,5.8109736,11.846907,-7.2653584
10,-2.2077975,-2.1899412,-14.808763
10,-12.27648,4.7228975,5.844779
26,1.440403,-6.3738704,6.1242876
24,-6.0680676,9.484959,10.979096
26,-4.2070355,-0.16804,-14.689445
26,-13.54115,-4.9532056,1.3556112
24,2.0040033,-0.5245975,8.414049
10,-7.6750007,0.6127731,-2.0035357
22,-11.430405,4.335077,-9.164431
10,-14.558164,3.943268,0.5804202
22,4.4482822,8.169315,12.059951
10,-3.065751,9.448346,6.7228975
26,-1.8332992,-2.5065937,2.8114393
28,9.46019,5.356157,-10.128739
1,9.040623,5.384206,1.4441411
28,5.4560175,1.6263323,8.656616
26,-14.395526,1.9941751,2.3904924
24,-11.608002,-0.11961566,9.543754
10,10.219943,7.8715944,5.4452453
24,12.889199,-1.2677902,-7.457594
10,-12.2682,0.06519059,0.75383663
24,7.8429327,1.8635424,-11.823418
24,12.312735,3.799788,4.819394
24,-4.4416695,-9.614496,-5.956298
24,-0.7610377,1.4647496,10.239684
